neuron_id,x_um,y_um,theta0_deg,f0_cpd,sigma_x_deg,sigma_y_deg,phase_rad,gain,baseline,gamma,azimuth_deg,elevation_deg,retino_jitter_az_deg,retino_jitter_el_deg
120,414.7143074413682,398.4085441625809,152.89835995616022,0.13174721440535095,3.4506757729252593,1.5809152806995643,3.0343913930020854,1.2336541901002644,0.05,1.25,3.528360545813041,3.2454322077291993,1.0602744613485762,0.9939989555782258
121,116.32037098321685,265.38479529952673,0.8534507241373057,0.039060787647835576,2.2131562519582926,1.03783832426413,2.8676700141089544,1.0610286341747728,0.05,1.25,-1.8208759477819145,0.5886370786254631,0.5775569064841515,0.8348001641268947
122,303.0079103500055,433.8694768880056,153.606502681626,0.17080066572269198,2.5611297850615893,1.481939944858935,2.4274549675790467,0.9741017263065993,0.05,1.25,0.8427184935169886,5.361463410618237,0.44462700121298926,3.052609954096601
123,301.5535786693628,206.28578463684016,111.44143555685532,0.048586508435381835,1.988778849583587,1.5597769386395006,2.2719937097013507,1.4063006178427224,0.05,1.25,0.9042866605504198,-0.8054619373740894,-0.13064125657876485,-0.4606248275018651
124,187.09202170359134,212.94104318675494,29.293827498892366,0.027247836964219074,2.9132444026123316,1.1254719304300207,2.459910035331904,0.9425515123285705,0.05,1.25,-2.1300206900199257,-2.179872002451437,-1.1302913705360669,-1.5483940058667551
125,325.9655127899871,433.74531587616246,139.12872986435113,0.057156261956430636,3.73143520929572,1.4951841210039738,0.563936209002143,0.6407060376304878,0.05,1.25,-1.0640481583200962,1.047241513193177,-1.866707681401613,-1.3331959698463778
126,226.94844103814987,123.91978147567906,153.98847752230543,0.030429067674024583,2.550201562265541,1.4976709540301194,0.4865452731538911,0.8180678308744259,0.05,1.25,-0.14489174035994506,-1.0394536954992497,-0.10602057247810698,0.5014426927465717
127,118.33118149879057,373.0071401217232,45.767427075748316,0.036374481421449854,2.4751228232662292,1.1331213815501144,4.900066744530947,1.147743604787217,0.05,1.25,-2.599579327318293,-0.13535010848781748,0.07671308782824268,-1.1483029161445695
128,408.2843817119552,52.639039927062484,165.38286256248256,0.06842248510684477,1.9676839756571576,0.9818390899256862,2.8027586467274577,1.103930813092277,0.05,1.25,4.711606746465766,-0.6846436179713871,1.3502768460299448,1.1091190084514213
129,33.27942847758908,297.2168318782259,81.80233745375841,0.07465692858837752,2.455151037210396,0.9668926351367854,5.847663104043507,0.6758632187370608,0.05,1.25,-4.19263422720256,-1.119171079328703,-0.2394724611330255,-0.9793742169970681
130,73.08662209634915,412.33209522817066,108.61640177999787,0.03906164151709023,1.7459745481841684,1.328420509893691,3.8466980459441893,0.8343639091786283,0.05,1.25,-2.764721614670644,1.6087287991346177,0.8226418812446993,0.2819603812291567
131,155.1673369620372,71.93596648557133,177.23691605117585,0.0946708382939885,2.069468784189392,1.4107433043110051,0.22101721442675706,0.8646501218375324,0.05,1.25,-3.323574721969215,-2.4762953147198608,-2.1721908891225716,-0.10197038397660735
132,460.4852362437251,82.76586136763908,65.07649415505588,0.10395545105639512,2.751669880204492,1.066340621270711,0.989748343703822,0.9126823311485216,0.05,1.25,4.585774092259036,-2.626576447351561,0.3930537181115715,-1.3495421797316307
133,142.36004116896777,76.80669759602932,146.3686822476203,0.12118267905590051,3.6156250472304796,1.3086690126014604,1.2932038993860728,0.7089442430999529,0.05,1.25,-1.1062899524940168,-4.540604194434766,0.2847650892561645,-2.1822337278866835
134,57.74503183267748,10.574008168220017,57.31184120912273,0.07359010392483617,5.247827389259704,1.4993002863414269,6.130730252130937,0.8546247655920423,0.05,1.25,-0.6837756161136146,-1.526555589173976,2.0042791500182564,1.8719249775891478
135,27.697704582130058,87.32073546792634,143.85843400346837,0.1164217038233607,2.245358448622393,1.5172689011078622,1.3741591803740336,0.8334741247912286,0.05,1.25,-3.8192553323674345,-2.0555525130354018,-0.3787760014544471,0.5451815067586098
136,26.690966313587694,295.5719080554856,108.13210539527564,0.01954841188927759,3.7222803738152224,1.9161812908194111,3.240588487347555,1.2127412764747898,0.05,1.25,-7.679257522512195,-1.9144234145064307,-3.6148829486998126,-1.7345214903979993
137,340.3572633997532,196.81522841601412,38.94402514057226,0.04617712674949075,2.763366174774545,1.7889153250387948,5.882173141802148,1.224191134758542,0.05,1.25,1.3050292480329049,-1.9398370865237013,-0.4406683802281947,-1.6081995321402887
138,158.9955484760247,252.26311851111504,74.52469688206254,0.034140361096875925,2.5035244857341272,1.0121141958805868,6.1398830028806,0.9642037820707436,0.05,1.25,-0.5372768256572509,2.7327977893888145,1.0715947239459882,2.995944796121991
139,437.50247111730425,425.565813411103,57.1744141854411,0.05872745935510793,2.896954630935851,1.9803246914676453,1.4850964148004573,0.9066398835781485,0.05,1.25,1.0253389898215945,1.3838378396420632,-1.764922079143953,-1.2561951061277892
140,21.737531006395972,90.74920479826204,14.0595107544655,0.040166612458238486,2.6405588119373404,1.1383958682246067,0.30861525753353336,1.0356001129990164,0.05,1.25,-3.2022249731186125,-0.16311216676884088,0.3531725524648955,2.4166742227494313
141,118.37243555219801,124.69378791610592,5.370258617945547,0.050196553660518985,2.6727566057606205,1.6880642657589136,0.9651087773571035,0.8153451349930682,0.05,1.25,-3.7863460532601527,-1.5037183830349867,-1.8335614688098547,0.37355418346041297
142,285.6163258713864,208.13121285159613,62.366157973292566,0.15486122129057042,2.3476812861621656,1.3222844979740918,0.39790456690994835,0.7507308948394097,0.05,1.25,3.480902847383752,-2.8516923080882295,2.731948276219663,-2.477638722268901
143,24.627059963796995,186.80706922978578,3.4261466071475843,0.05009831111290034,1.8330551030447737,1.1727212698847738,1.2260017647059354,0.7905271305055419,0.05,1.25,-5.705728133291685,-2.0878952078450013,-1.921603810268748,-0.6354099096912573
144,261.8764743588186,50.83595145185799,29.787796364719505,0.0690560821802397,1.7675689791086817,0.8273231169958322,3.5724288775337993,0.8532494882228995,0.05,1.25,0.007941866076036197,-1.0615792742902044,-0.7808826192831165,1.2189019316304668
145,416.72927689427985,25.98093323255213,130.5329977531564,0.04840412579433424,3.0612479690556964,1.2454203916705244,5.733084870438476,0.7476140202126731,0.05,1.25,3.9501012999817693,-4.739641292542881,0.36248957973125706,-2.6624430894631925
146,462.42093450903104,49.55657078993775,127.45642242304582,0.05733868309614465,2.4262246870777444,0.8803096623634762,3.3754457967676963,1.0413468149971892,0.05,1.25,5.096581550117999,-2.5237397438925777,0.7731156043512163,-0.8663083310334758
147,421.78747579887636,451.32657196380853,132.9444695623289,0.055182306058082865,2.2400299137117763,1.6556423715443729,3.9332083850995265,1.2001288408985291,0.05,1.25,4.350259884840494,1.9485155806622059,1.9116708254118586,-0.9413813046553795
148,489.7853402932964,401.0129401367968,57.087570803396176,0.07038016114394056,2.6055345396256504,1.8994463115940425,1.2683693493137933,0.6724856034802754,0.05,1.25,2.827332290660298,3.3322503482596004,-0.9549229246533535,0.8116974162067971
149,389.73877038566445,321.2416379977738,160.2035022811852,0.10440236513935171,3.1716263746285573,1.0651722435778221,5.0302152425865705,1.0063019520697865,0.05,1.25,3.3973547254071277,1.945914467097019,1.1443897235054048,0.6721490459043054
150,389.4981772890645,67.27610420657354,106.88949864512057,0.13610135750313165,2.719919898474555,1.401939941688258,3.881682192860794,0.9465003402821214,0.05,1.25,0.45956663530053277,-0.8760960101214806,-2.5283959760772126,0.8070516598923766
151,268.03401797381866,257.11143509520724,22.684741514392776,0.06521074332503189,2.2066989495234366,1.0843886630076578,5.429531828576485,1.089127777070679,0.05,1.25,-1.2546430190103335,0.49305805466696373,-1.5514620775115984,0.3529141673823952
152,428.7860720612788,231.39968279675793,25.869359061996143,0.0760646755558523,3.5327785428239293,1.1109806368561526,5.961757068757371,0.9967705339540237,0.05,1.25,1.066364488258528,1.0217035715512233,-2.13560165309859,0.6694832213145955
153,192.54474805017674,319.7816356185551,124.75717684734627,0.02920551920199712,3.858613109176308,1.5777313178965298,2.185925042590201,0.6953083797325728,0.05,1.25,-2.4246111095507814,-1.294464740131992,-1.2098983564610588,-1.9239519753907826
154,133.23165875042304,69.88420547697844,31.12990855957405,0.0524049460376423,2.9421794282806473,1.2875352077493967,0.5691250097280323,0.7293530835054951,0.05,1.25,-0.460895394953603,-2.105519021388383,1.0707302047235991,0.36246678251512693
155,238.9386370118729,208.4446842974425,91.31268628476779,0.09224908746731121,3.316557418663511,2.008275261691547,1.4195535088491227,1.0073830149428127,0.05,1.25,-0.9947611208050426,1.657879472311866,-0.9209652020893457,2.1767682735315965
156,116.28497026443685,183.755905057564,178.51940566716792,0.08855430116684031,3.5466427231493967,1.152353237206216,2.751039692326926,1.2932975925208192,0.05,1.25,-2.8224323666702076,-1.1482709133362787,-0.6609786323546136,0.04816151095640199
157,183.1962249131237,163.74778220627272,0.7213688520011097,0.06178857879671849,3.4488342456427414,1.6689561107278899,5.941968458236538,0.5749070848767774,0.05,1.25,-0.5217611481276412,-2.145977033137701,0.4033701715179014,-0.9294989011929204
158,189.73203986346448,342.8716727279727,2.984364341560246,0.08955472249792969,3.0314354078384165,1.3320480135895345,2.3769907174983618,1.0902768392431799,0.05,1.25,-0.6247403419394668,0.08912837866732992,0.7067044400998941,-0.8001785207470866
159,148.43823728564266,474.4289633576702,178.75522474749118,0.07204240292500401,3.0195209917285735,1.5861485258479022,4.842910931269844,1.3463611399931235,0.05,1.25,-3.058880258142901,4.333234388554304,-0.6174574833243138,2.0439639597050117
